1256681212	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681213	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	1	France	FR	FR		46	2	FR	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681214	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	1	Italy	IT	IT		42.833333	12.833333	IT	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681215	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681216	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	1	France	FR	FR		46	2	FR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681217	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681218	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681219	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	1	France	FR	FR		46	2	FR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681220	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681221	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								POL	POLAND	POL								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681222	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								POL	POLAND	POL								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681223	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								POL	POLAND	POL								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	1	Italy	IT	IT		42.833333	12.833333	IT	1	Finland	FI	FI		64	26	FI	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681224	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								RUS	RUSSIA	RUS								1	014	014	01	1	0.0	18	6	18	1.2463592419105	1	Finland	FI	FI		64	26	FI	1	Russia	RS	RS		60	100	RS	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681225	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								RUS	RUSSIA	RUS								1	014	014	01	1	0.0	1	1	1	1.61550888529887	1	France	FR	FR		46	2	FR	1	Finland	FI	FI		64	26	FI	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681226	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								RUS	RUSSIA	RUS								1	014	014	01	1	0.0	5	5	5	1.17252931323283	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.somersetcountygazette.co.uk/news/national/25378385.europe-stresses-ukraine-support-ahead-trump-putin-summit/
1256681227	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								RUS	RUSSIA	RUS								1	014	014	01	1	0.0	6	6	6	1.2463592419105	1	Poland	PL	PL		52	20	PL	1	Russia	RS	RS		60	100	RS	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681228	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	010	010	01	1	0.0	2	1	2	-3.78429517502365	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Italy	IT	IT		42.833333	12.833333	IT	1	France	FR	FR		46	2	FR	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681229	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	010	010	01	1	0.0	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681230	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	010	010	01	1	0.0	2	1	2	-3.78429517502365	1	Poland	PL	PL		52	20	PL	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681231	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								1	014	014	01	1	0.0	18	6	18	1.2463592419105	1	Finland	FI	FI		64	26	FI	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681232	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								1	014	014	01	1	0.0	1	1	1	1.61550888529887	1	France	FR	FR		46	2	FR	1	Finland	FI	FI		64	26	FI	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681233	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								1	014	014	01	1	0.0	5	5	5	1.17252931323283	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.somersetcountygazette.co.uk/news/national/25378385.europe-stresses-ukraine-support-ahead-trump-putin-summit/
1256681234	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								1	014	014	01	1	0.0	6	6	6	1.2463592419105	1	Poland	PL	PL		52	20	PL	1	Russia	RS	RS		60	100	RS	1	Finland	FI	FI		64	26	FI	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681235	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	-3.78429517502365	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Italy	IT	IT		42.833333	12.833333	IT	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681236	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	6	1	6	-3.78429517502365	1	Finland	FI	FI		64	26	FI	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681237	20250810	202508	2025	2025.6027	FIN	FINLAND	FIN								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	-3.78429517502365	1	Poland	PL	PL		52	20	PL	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681238	20250810	202508	2025	2025.6027	FRA	FRENCH	FRA								AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	40	5	40	0.946723658005416	1	France	FR	FR		46	2	FR	1	Australia	AS	AS		-25	135	AS	1	France	FR	FR		46	2	FR	20250810000000	https://www.theadvocate.com.au/story/9037056/renault-well-positioned-to-meet-new-australian-emissions-regulations/
1256681239	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681240	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	France	FR	FR		46	2	FR	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681241	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681242	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681243	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	France	FR	FR		46	2	FR	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681244	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								DEU	GERMANY	DEU								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681245	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681246	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681247	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Finland	FI	FI		64	26	FI	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681248	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681249	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681250	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								FIN	FINLAND	FIN								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Finland	FI	FI		64	26	FI	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681251	20250810	202508	2025	2025.6027	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	1.61550888529887	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681252	20250810	202508	2025	2025.6027	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	1.42671854734112	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250810000000	https://www.aol.co.uk/white-house-considering-inviting-zelenskyy-231700865.html
1256681253	20250810	202508	2025	2025.6027	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	5	5	5	1.17252931323283	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20250810000000	https://www.somersetcountygazette.co.uk/news/national/25378385.europe-stresses-ukraine-support-ahead-trump-putin-summit/
1256681254	20250810	202508	2025	2025.6027	FRA	FRENCH	FRA								GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	7	7	7	1.27212485697202	1	France	FR	FR		46	2	FR	4	Chevening, Kent, United Kingdom	UK	UKG5	40117	51.2833	0.133333	-2592401	1	France	FR	FR		46	2	FR	20250810000000	https://www.lynnnews.co.uk/national/europe-stresses-ukraine-support-ahead-of-trump-putin-summit-152481/
1256681255	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681256	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681257	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681258	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681259	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681260	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681261	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681262	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681263	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681264	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681265	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	043	043	04	1	2.8	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681266	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								ITA	ITALY	ITA								1	043	043	04	1	2.8	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Italy	IT	IT		42.833333	12.833333	IT	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681267	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								MED	WRITER						MED			1	043	043	04	1	2.8	1	1	1	0.49321824907522	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	Russia	RS	RS		60	100	RS	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250810000000	https://www.tribuneindia.com/news/arts/what-neruda-means-to-punjab/
1256681268	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								MED	WRITER						MED			1	043	043	04	1	2.8	1	1	1	0.49321824907522	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250810000000	https://www.tribuneindia.com/news/arts/what-neruda-means-to-punjab/
1256681269	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								POL	POLAND	POL								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Finland	FI	FI		64	26	FI	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681270	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								POL	POLAND	POL								1	042	042	04	1	1.9	2	1	2	-3.78429517502365	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
1256681271	20250810	202508	2025	2025.6027	FRA	FRANCE	FRA								POL	POLAND	POL								1	042	042	04	1	1.9	6	1	6	-3.78429517502365	1	France	FR	FR		46	2	FR	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250810000000	https://www.denverpost.com/2025/08/09/zelenskyy-rejects-formally-ceding-ukrainian-territory-says-kyiv-must-be-part-of-any-negotiations/
